onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.053	0.943	1	1	pump	4	-5.26666666666667	-4.4	exponential	cashout	8	red	0.01	0.18	NA	NA
6.587	0.523	1	2	pump	4	-4.26666666666667	-3.4	exponential	cashout	8	red	0.0428709385014517	0.18	NA	NA
8.687	0.554	1	3	pump	4	-3.26666666666667	-2.4	exponential	cashout	8	red	0.100451085663051	0.18	NA	NA
10.77	0.729	1	4	pump	4	-2.26666666666667	-1.4	exponential	cashout	8	red	0.183791736799526	0.18	NA	NA
12.703	0.461	1	5	cashout	4	NA	NA	exponential	cashout	8	red	0.293654735772005	0.18	NA	NA
18.02	0.667	2	1	pump	15	-5.26666666666667	-7.2	control	control	15	grey	0	0	NA	NA
20.553	0.44	2	2	pump	15	-4.26666666666667	-6.2	control	control	15	grey	0	0	NA	NA
22.137	0.514	2	3	pump	15	-3.26666666666667	-5.2	control	control	15	grey	0	0	NA	NA
24.12	0.377	2	4	pump	15	-2.26666666666667	-4.2	control	control	15	grey	0	0	NA	NA
25.987	0.447	2	5	pump	15	-1.26666666666667	-3.2	control	control	15	grey	0	0	NA	NA
27.937	0.412	2	6	pump	15	-0.266666666666667	-2.2	control	control	15	grey	0	0	NA	NA
29.503	0.489	2	7	pump	15	0.733333333333333	-1.2	control	control	15	grey	0	0	NA	NA
31.803	0.711	2	8	pump	15	1.73333333333333	-0.199999999999999	control	control	15	grey	0	0	NA	NA
34.47	0.465	2	9	pump	15	2.73333333333333	0.800000000000001	control	control	15	grey	0	0	NA	NA
36.104	0.44	2	10	pump	15	3.73333333333333	1.8	control	control	15	grey	0	0	NA	NA
38.354	0.413	2	11	pump	15	4.73333333333333	2.8	control	control	15	grey	0	0	NA	NA
40.187	0.427	2	12	pump	15	5.73333333333333	3.8	control	control	15	grey	0	0	NA	NA
41.82	0.542	2	13	pump	15	6.73333333333333	4.8	control	control	15	grey	0	0	NA	NA
43.52	0.77	2	14	pump	15	7.73333333333333	5.8	control	control	15	grey	0	0	NA	NA
46.203	0.776	2	15	pump	15	8.73333333333333	6.8	control	control	15	grey	0	0	NA	NA
50.437	0.46	3	1	pump	7	-5.26666666666667	-4.2	linear	cashout	16	blue	0.1	0.7	NA	NA
52.853	0.553	3	2	pump	7	-4.26666666666667	-3.2	linear	cashout	16	blue	0.2	0.7	NA	NA
54.887	0.766	3	3	pump	7	-3.26666666666667	-2.2	linear	cashout	16	blue	0.3	0.7	NA	NA
57.487	0.671	3	4	pump	7	-2.26666666666667	-1.2	linear	cashout	16	blue	0.4	0.7	NA	NA
59.32	0.598	3	5	pump	7	-1.26666666666667	-0.2	linear	cashout	16	blue	0.5	0.7	NA	NA
61.503	0.604	3	6	pump	7	-0.266666666666667	0.8	linear	cashout	16	blue	0.6	0.7	NA	NA
63.97	0.671	3	7	pump	7	0.733333333333333	1.8	linear	cashout	16	blue	0.7	0.7	NA	NA
66.053	0.662	3	8	cashout	7	NA	NA	linear	cashout	16	blue	0.8	0.7	NA	NA
73.72	0.548	4	1	pump	2	-5.26666666666667	-4.2	linear	explosion	2	blue	0.1	0	NA	NA
76.22	0.387	4	2	pump	2	NA	NA	linear	explosion	2	blue	0.2	0	78.037	2
83.072	0.393	5	1	pump	6	-5.26666666666667	-4.4	exponential	explosion	6	red	0.01	0	NA	NA
84.738	0.564	5	2	pump	6	-4.26666666666667	-3.4	exponential	explosion	6	red	0.0428709385014517	0	NA	NA
86.854	0.653	5	3	pump	6	-3.26666666666667	-2.4	exponential	explosion	6	red	0.100451085663051	0	NA	NA
89.503	0.688	5	4	pump	6	-2.26666666666667	-1.4	exponential	explosion	6	red	0.183791736799526	0	NA	NA
91.52	0.641	5	5	pump	6	-1.26666666666667	-0.4	exponential	explosion	6	red	0.293654735772005	0	NA	NA
93.77	0.7	5	6	pump	6	NA	NA	exponential	explosion	6	red	0.430643231586474	0	96.22	2
102.203	0.394	6	1	pump	13	-5.26666666666667	-7.2	control	control	13	grey	0	0	NA	NA
104.07	0.435	6	2	pump	13	-4.26666666666667	-6.2	control	control	13	grey	0	0	NA	NA
106.203	0.496	6	3	pump	13	-3.26666666666667	-5.2	control	control	13	grey	0	0	NA	NA
108.17	0.478	6	4	pump	13	-2.26666666666667	-4.2	control	control	13	grey	0	0	NA	NA
110.303	0.479	6	5	pump	13	-1.26666666666667	-3.2	control	control	13	grey	0	0	NA	NA
112.27	0.395	6	6	pump	13	-0.266666666666667	-2.2	control	control	13	grey	0	0	NA	NA
114.487	0.41	6	7	pump	13	0.733333333333333	-1.2	control	control	13	grey	0	0	NA	NA
116.92	0.42	6	8	pump	13	1.73333333333333	-0.199999999999999	control	control	13	grey	0	0	NA	NA
119.103	0.424	6	9	pump	13	2.73333333333333	0.800000000000001	control	control	13	grey	0	0	NA	NA
120.62	0.526	6	10	pump	13	3.73333333333333	1.8	control	control	13	grey	0	0	NA	NA
122.637	0.518	6	11	pump	13	4.73333333333333	2.8	control	control	13	grey	0	0	NA	NA
124.587	0.409	6	12	pump	13	5.73333333333333	3.8	control	control	13	grey	0	0	NA	NA
126.873	0.432	6	13	pump	13	6.73333333333333	4.8	control	control	13	grey	0	0	NA	NA
131.522	0.629	7	1	pump	13	-5.26666666666667	-7.2	control	control	13	grey	0	0	NA	NA
133.221	0.703	7	2	pump	13	-4.26666666666667	-6.2	control	control	13	grey	0	0	NA	NA
135.554	0.541	7	3	pump	13	-3.26666666666667	-5.2	control	control	13	grey	0	0	NA	NA
137.387	0.551	7	4	pump	13	-2.26666666666667	-4.2	control	control	13	grey	0	0	NA	NA
139.07	0.643	7	5	pump	13	-1.26666666666667	-3.2	control	control	13	grey	0	0	NA	NA
141.053	0.478	7	6	pump	13	-0.266666666666667	-2.2	control	control	13	grey	0	0	NA	NA
142.753	0.509	7	7	pump	13	0.733333333333333	-1.2	control	control	13	grey	0	0	NA	NA
144.52	0.555	7	8	pump	13	1.73333333333333	-0.199999999999999	control	control	13	grey	0	0	NA	NA
146.22	0.605	7	9	pump	13	2.73333333333333	0.800000000000001	control	control	13	grey	0	0	NA	NA
148.62	0.408	7	10	pump	13	3.73333333333333	1.8	control	control	13	grey	0	0	NA	NA
150.803	0.464	7	11	pump	13	4.73333333333333	2.8	control	control	13	grey	0	0	NA	NA
152.937	0.479	7	12	pump	13	5.73333333333333	3.8	control	control	13	grey	0	0	NA	NA
155.203	0.443	7	13	pump	13	6.73333333333333	4.8	control	control	13	grey	0	0	NA	NA
163.27	0.479	8	1	pump	10	-5.26666666666667	-4.4	exponential	cashout	11	red	0.01	1.26	NA	NA
165.087	0.555	8	2	pump	10	-4.26666666666667	-3.4	exponential	cashout	11	red	0.0428709385014517	1.26	NA	NA
167.21	0.554	8	3	pump	10	-3.26666666666667	-2.4	exponential	cashout	11	red	0.100451085663051	1.26	NA	NA
169.703	0.469	8	4	pump	10	-2.26666666666667	-1.4	exponential	cashout	11	red	0.183791736799526	1.26	NA	NA
172.07	0.527	8	5	pump	10	-1.26666666666667	-0.4	exponential	cashout	11	red	0.293654735772005	1.26	NA	NA
173.77	0.869	8	6	pump	10	-0.266666666666667	0.6	exponential	cashout	11	red	0.430643231586474	1.26	NA	NA
175.87	0.882	8	7	pump	10	0.733333333333333	1.6	exponential	cashout	11	red	0.595258881579143	1.26	NA	NA
178.337	0.549	8	8	pump	10	1.73333333333333	2.6	exponential	cashout	11	red	0.787932424540747	1.26	NA	NA
180.189	0.543	8	9	pump	10	2.73333333333333	3.6	exponential	cashout	11	red	1.00904206108857	1.26	NA	NA
182.37	0.531	8	10	pump	10	3.73333333333333	4.6	exponential	cashout	11	red	1.25892541179417	1.26	NA	NA
184.754	0.5	8	11	cashout	10	NA	NA	exponential	cashout	11	red	1.53788775440427	1.26	NA	NA
190.937	0.478	9	1	pump	11	-5.26666666666667	-4.2	linear	explosion	11	blue	0.1	0	NA	NA
193.203	0.585	9	2	pump	11	-4.26666666666667	-3.2	linear	explosion	11	blue	0.2	0	NA	NA
195.32	0.724	9	3	pump	11	-3.26666666666667	-2.2	linear	explosion	11	blue	0.3	0	NA	NA
197.87	0.77	9	4	pump	11	-2.26666666666667	-1.2	linear	explosion	11	blue	0.4	0	NA	NA
200.353	0.701	9	5	pump	11	-1.26666666666667	-0.2	linear	explosion	11	blue	0.5	0	NA	NA
202.503	0.747	9	6	pump	11	-0.266666666666667	0.8	linear	explosion	11	blue	0.6	0	NA	NA
205.27	0.77	9	7	pump	11	0.733333333333333	1.8	linear	explosion	11	blue	0.7	0	NA	NA
207.287	0.798	9	8	pump	11	1.73333333333333	2.8	linear	explosion	11	blue	0.8	0	NA	NA
209.803	0.649	9	9	pump	11	2.73333333333333	3.8	linear	explosion	11	blue	0.9	0	NA	NA
211.953	0.618	9	10	pump	11	3.73333333333333	4.8	linear	explosion	11	blue	1	0	NA	NA
214.137	0.457	9	11	pump	11	NA	NA	linear	explosion	11	blue	1.1	0	216.12	2
219.403	0.548	10	1	pump	1	NA	NA	exponential	explosion	1	red	0.01	0	221.953	2
226.07	0.478	11	1	pump	7	-5.26666666666667	-4.2	linear	explosion	7	blue	0.1	0	NA	NA
228.553	0.374	11	2	pump	7	-4.26666666666667	-3.2	linear	explosion	7	blue	0.2	0	NA	NA
230.788	0.459	11	3	pump	7	-3.26666666666667	-2.2	linear	explosion	7	blue	0.3	0	NA	NA
232.787	0.597	11	4	pump	7	-2.26666666666667	-1.2	linear	explosion	7	blue	0.4	0	NA	NA
235.053	0.568	11	5	pump	7	-1.26666666666667	-0.2	linear	explosion	7	blue	0.5	0	NA	NA
237.019	0.546	11	6	pump	7	-0.266666666666667	0.8	linear	explosion	7	blue	0.6	0	NA	NA
239.153	0.563	11	7	pump	7	NA	NA	linear	explosion	7	blue	0.7	0	241.468	2
249.303	0.453	12	1	pump	2	-5.26666666666667	-7.2	control	control	2	grey	0	0	NA	NA
251.153	0.458	12	2	pump	2	-4.26666666666667	-6.2	control	control	2	grey	0	0	NA	NA
262.57	0.648	13	1	pump	1	-5.26666666666667	-7.2	control	control	1	grey	0	0	NA	NA
271.487	0.415	14	1	pump	5	-5.26666666666667	-4.2	linear	cashout	7	blue	0.1	0.5	NA	NA
273.453	0.404	14	2	pump	5	-4.26666666666667	-3.2	linear	cashout	7	blue	0.2	0.5	NA	NA
275.22	0.526	14	3	pump	5	-3.26666666666667	-2.2	linear	cashout	7	blue	0.3	0.5	NA	NA
276.87	0.53	14	4	pump	5	-2.26666666666667	-1.2	linear	cashout	7	blue	0.4	0.5	NA	NA
278.787	0.479	14	5	pump	5	-1.26666666666667	-0.2	linear	cashout	7	blue	0.5	0.5	NA	NA
280.687	0.528	14	6	cashout	5	NA	NA	linear	cashout	7	blue	0.6	0.5	NA	NA
287.937	0.445	15	1	pump	6	-5.26666666666667	-4.4	exponential	cashout	13	red	0.01	0.43	NA	NA
290.037	0.551	15	2	pump	6	-4.26666666666667	-3.4	exponential	cashout	13	red	0.0428709385014517	0.43	NA	NA
291.937	0.564	15	3	pump	6	-3.26666666666667	-2.4	exponential	cashout	13	red	0.100451085663051	0.43	NA	NA
293.933	0.521	15	4	pump	6	-2.26666666666667	-1.4	exponential	cashout	13	red	0.183791736799526	0.43	NA	NA
296.137	0.506	15	5	pump	6	-1.26666666666667	-0.4	exponential	cashout	13	red	0.293654735772005	0.43	NA	NA
297.87	0.5	15	6	pump	6	-0.266666666666667	0.6	exponential	cashout	13	red	0.430643231586474	0.43	NA	NA
