onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.077	0.856	1	1	pump	6	-5.4375	-5.3	linear	cashout	14	red	0.1	0.6	NA	NA
6.777	0.631	1	2	pump	6	-4.4375	-4.3	linear	cashout	14	red	0.2	0.6	NA	NA
9.11	0.619	1	3	pump	6	-3.4375	-3.3	linear	cashout	14	red	0.3	0.6	NA	NA
11.76	0.614	1	4	pump	6	-2.4375	-2.3	linear	cashout	14	red	0.4	0.6	NA	NA
13.51	0.633	1	5	pump	6	-1.4375	-1.3	linear	cashout	14	red	0.5	0.6	NA	NA
15.744	0.566	1	6	pump	6	-0.4375	-0.3	linear	cashout	14	red	0.6	0.6	NA	NA
18.229	0.837	1	7	cashout	6	NA	NA	linear	cashout	14	red	0.7	0.6	NA	NA
30.794	1.599	2	1	pump	7	-5.4375	-3.72727272727273	exponential	explosion	7	blue	0.01	0	NA	NA
33.527	0.607	2	2	pump	7	-4.4375	-2.72727272727273	exponential	explosion	7	blue	0.0428709385014517	0	NA	NA
36.027	0.687	2	3	pump	7	-3.4375	-1.72727272727273	exponential	explosion	7	blue	0.100451085663051	0	NA	NA
38.161	0.778	2	4	pump	7	-2.4375	-0.727272727272728	exponential	explosion	7	blue	0.183791736799526	0	NA	NA
40.105	0.745	2	5	pump	7	-1.4375	0.272727272727272	exponential	explosion	7	blue	0.293654735772005	0	NA	NA
42.411	0.555	2	6	pump	7	-0.4375	1.27272727272727	exponential	explosion	7	blue	0.430643231586474	0	NA	NA
44.744	0.576	2	7	pump	7	NA	NA	exponential	explosion	7	blue	0.595258881579143	0	46.86	2
49.977	1.114	3	1	pump	4	-5.4375	-7.27272727272727	control	control	4	grey	0	0	NA	NA
53.077	0.518	3	2	pump	4	-4.4375	-6.27272727272727	control	control	4	grey	0	0	NA	NA
55.211	0.441	3	3	pump	4	-3.4375	-5.27272727272727	control	control	4	grey	0	0	NA	NA
56.811	0.425	3	4	pump	4	-2.4375	-4.27272727272727	control	control	4	grey	0	0	NA	NA
66.644	1.01	4	1	pump	15	-5.4375	-7.27272727272727	control	control	15	grey	0	0	NA	NA
69.528	0.496	4	2	pump	15	-4.4375	-6.27272727272727	control	control	15	grey	0	0	NA	NA
71.294	0.461	4	3	pump	15	-3.4375	-5.27272727272727	control	control	15	grey	0	0	NA	NA
73.727	0.419	4	4	pump	15	-2.4375	-4.27272727272727	control	control	15	grey	0	0	NA	NA
75.944	0.409	4	5	pump	15	-1.4375	-3.27272727272727	control	control	15	grey	0	0	NA	NA
77.911	0.412	4	6	pump	15	-0.4375	-2.27272727272727	control	control	15	grey	0	0	NA	NA
79.944	0.493	4	7	pump	15	0.5625	-1.27272727272727	control	control	15	grey	0	0	NA	NA
