onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.079	1.995	1	1	pump	3	-6.44444444444444	-6.66666666666667	control	control	3	grey	0	0	NA	NA
8.095	0.726	1	2	pump	3	-5.44444444444444	-5.66666666666667	control	control	3	grey	0	0	NA	NA
10.464	0.619	1	3	pump	3	-4.44444444444444	-4.66666666666667	control	control	3	grey	0	0	NA	NA
15.212	1.557	2	1	pump	6	-6.44444444444444	-7.77777777777778	exponential	explosion	6	blue	0.01	0	NA	NA
18.329	0.602	2	2	pump	6	-5.44444444444444	-6.77777777777778	exponential	explosion	6	blue	0.0428709385014517	0	NA	NA
20.312	0.686	2	3	pump	6	-4.44444444444444	-5.77777777777778	exponential	explosion	6	blue	0.100451085663051	0	NA	NA
22.729	0.613	2	4	pump	6	-3.44444444444444	-4.77777777777778	exponential	explosion	6	blue	0.183791736799526	0	NA	NA
25.229	0.503	2	5	pump	6	-2.44444444444444	-3.77777777777778	exponential	explosion	6	blue	0.293654735772005	0	NA	NA
27.145	0.536	2	6	pump	6	NA	NA	exponential	explosion	6	blue	0.430643231586474	0	29.329	2
36.995	0.752	3	1	pump	2	-6.44444444444444	-4.88888888888889	linear	explosion	2	red	0.1	0	NA	NA
39.412	0.518	3	2	pump	2	NA	NA	linear	explosion	2	red	0.2	0	41.895	2
50.829	0.851	4	1	pump	4	-6.44444444444444	-4.88888888888889	linear	cashout	8	red	0.1	0.4	NA	NA
53.249	0.553	4	2	pump	4	-5.44444444444444	-3.88888888888889	linear	cashout	8	red	0.2	0.4	NA	NA
55.512	0.497	4	3	pump	4	-4.44444444444444	-2.88888888888889	linear	cashout	8	red	0.3	0.4	NA	NA
57.948	0.673	4	4	pump	4	-3.44444444444444	-1.88888888888889	linear	cashout	8	red	0.4	0.4	NA	NA
60.03	1.106	4	5	cashout	4	NA	NA	linear	cashout	8	red	0.5	0.4	NA	NA
73.812	1.368	5	1	pump	9	-6.44444444444444	-7.77777777777778	exponential	cashout	14	blue	0.01	1.01	NA	NA
77.179	0.403	5	2	pump	9	-5.44444444444444	-6.77777777777778	exponential	cashout	14	blue	0.0428709385014517	1.01	NA	NA
79.262	0.408	5	3	pump	9	-4.44444444444444	-5.77777777777778	exponential	cashout	14	blue	0.100451085663051	1.01	NA	NA
81.245	0.378	5	4	pump	9	-3.44444444444444	-4.77777777777778	exponential	cashout	14	blue	0.183791736799526	1.01	NA	NA
83.679	0.486	5	5	pump	9	-2.44444444444444	-3.77777777777778	exponential	cashout	14	blue	0.293654735772005	1.01	NA	NA
