onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.066	1.035	1	1	pump	3	-5.0625	-4.2	exponential	cashout	8	red	0.01	0.1	NA	NA
6.816	0.511	1	2	pump	3	-4.0625	-3.2	exponential	cashout	8	red	0.0428709385014517	0.1	NA	NA
8.999	0.734	1	3	pump	3	-3.0625	-2.2	exponential	cashout	8	red	0.100451085663051	0.1	NA	NA
11.799	0.409	1	4	cashout	3	NA	NA	exponential	cashout	8	red	0.183791736799526	0.1	NA	NA
20.366	0.637	2	1	pump	8	-5.0625	-7.45454545454546	control	control	8	grey	0	0	NA	NA
22.999	0.374	2	2	pump	8	-4.0625	-6.45454545454546	control	control	8	grey	0	0	NA	NA
25.099	0.404	2	3	pump	8	-3.0625	-5.45454545454546	control	control	8	grey	0	0	NA	NA
26.632	0.306	2	4	pump	8	-2.0625	-4.45454545454546	control	control	8	grey	0	0	NA	NA
28.232	0.252	2	5	pump	8	-1.0625	-3.45454545454546	control	control	8	grey	0	0	NA	NA
30.499	0.319	2	6	pump	8	-0.0625	-2.45454545454546	control	control	8	grey	0	0	NA	NA
32.266	0.39	2	7	pump	8	0.9375	-1.45454545454546	control	control	8	grey	0	0	NA	NA
33.782	0.421	2	8	pump	8	1.9375	-0.454545454545455	control	control	8	grey	0	0	NA	NA
41.232	0.64	3	1	pump	5	-5.0625	-3.45454545454545	linear	cashout	13	blue	0.1	0.5	NA	NA
43.466	0.333	3	2	pump	5	-4.0625	-2.45454545454545	linear	cashout	13	blue	0.2	0.5	NA	NA
45.782	0.36	3	3	pump	5	-3.0625	-1.45454545454545	linear	cashout	13	blue	0.3	0.5	NA	NA
47.649	0.403	3	4	pump	5	-2.0625	-0.454545454545454	linear	cashout	13	blue	0.4	0.5	NA	NA
49.816	0.73	3	5	pump	5	-1.0625	0.545454545454546	linear	cashout	13	blue	0.5	0.5	NA	NA
51.932	0.46	3	6	cashout	5	NA	NA	linear	cashout	13	blue	0.6	0.5	NA	NA
57.166	0.743	4	1	pump	2	-5.0625	-7.45454545454546	control	control	2	grey	0	0	NA	NA
59.016	0.306	4	2	pump	2	-4.0625	-6.45454545454546	control	control	2	grey	0	0	NA	NA
63.491	0.82	5	1	pump	3	-5.0625	-4.2	exponential	cashout	9	red	0.01	0.1	NA	NA
65.999	0.374	5	2	pump	3	-4.0625	-3.2	exponential	cashout	9	red	0.0428709385014517	0.1	NA	NA
67.982	0.412	5	3	pump	3	-3.0625	-2.2	exponential	cashout	9	red	0.100451085663051	0.1	NA	NA
70.282	0.411	5	4	cashout	3	NA	NA	exponential	cashout	9	red	0.183791736799526	0.1	NA	NA
75.982	0.687	6	1	pump	3	-5.0625	-3.45454545454545	linear	explosion	3	blue	0.1	0	NA	NA
78.369	0.328	6	2	pump	3	-4.0625	-2.45454545454545	linear	explosion	3	blue	0.2	0	NA	NA
80.499	0.355	6	3	pump	3	NA	NA	linear	explosion	3	blue	0.3	0	82.082	2
86.533	0.452	7	1	pump	8	-5.0625	-7.45454545454546	control	control	8	grey	0	0	NA	NA
88.516	0.315	7	2	pump	8	-4.0625	-6.45454545454546	control	control	8	grey	0	0	NA	NA
90.866	0.341	7	3	pump	8	-3.0625	-5.45454545454546	control	control	8	grey	0	0	NA	NA
92.882	0.338	7	4	pump	8	-2.0625	-4.45454545454546	control	control	8	grey	0	0	NA	NA
94.699	0.403	7	5	pump	8	-1.0625	-3.45454545454546	control	control	8	grey	0	0	NA	NA
96.182	0.362	7	6	pump	8	-0.0625	-2.45454545454546	control	control	8	grey	0	0	NA	NA
98.549	0.38	7	7	pump	8	0.9375	-1.45454545454546	control	control	8	grey	0	0	NA	NA
100.862	0.471	7	8	pump	8	1.9375	-0.454545454545455	control	control	8	grey	0	0	NA	NA
106.099	0.439	8	1	pump	4	-5.0625	-4.2	exponential	cashout	15	red	0.01	0.18	NA	NA
108.566	0.3	8	2	pump	4	-4.0625	-3.2	exponential	cashout	15	red	0.0428709385014517	0.18	NA	NA
110.732	0.332	8	3	pump	4	-3.0625	-2.2	exponential	cashout	15	red	0.100451085663051	0.18	NA	NA
113.116	0.416	8	4	pump	4	-2.0625	-1.2	exponential	cashout	15	red	0.183791736799526	0.18	NA	NA
115.016	0.764	8	5	cashout	4	NA	NA	exponential	cashout	15	red	0.293654735772005	0.18	NA	NA
123.349	0.512	9	1	pump	5	-5.0625	-3.45454545454545	linear	cashout	14	blue	0.1	0.5	NA	NA
125.549	0.366	9	2	pump	5	-4.0625	-2.45454545454545	linear	cashout	14	blue	0.2	0.5	NA	NA
127.782	0.333	9	3	pump	5	-3.0625	-1.45454545454545	linear	cashout	14	blue	0.3	0.5	NA	NA
129.202	0.418	9	4	pump	5	-2.0625	-0.454545454545454	linear	cashout	14	blue	0.4	0.5	NA	NA
131.032	0.345	9	5	pump	5	-1.0625	0.545454545454546	linear	cashout	14	blue	0.5	0.5	NA	NA
132.668	0.358	9	6	cashout	5	NA	NA	linear	cashout	14	blue	0.6	0.5	NA	NA
143.616	0.497	10	1	pump	5	-5.0625	-4.2	exponential	cashout	9	red	0.01	0.29	NA	NA
145.566	0.308	10	2	pump	5	-4.0625	-3.2	exponential	cashout	9	red	0.0428709385014517	0.29	NA	NA
147.149	0.395	10	3	pump	5	-3.0625	-2.2	exponential	cashout	9	red	0.100451085663051	0.29	NA	NA
148.666	0.396	10	4	pump	5	-2.0625	-1.2	exponential	cashout	9	red	0.183791736799526	0.29	NA	NA
150.982	0.42	10	5	pump	5	-1.0625	-0.2	exponential	cashout	9	red	0.293654735772005	0.29	NA	NA
152.816	0.382	10	6	cashout	5	NA	NA	exponential	cashout	9	red	0.430643231586474	0.29	NA	NA
159.899	0.478	11	1	pump	5	-5.0625	-3.45454545454545	linear	cashout	15	blue	0.1	0.5	NA	NA
161.866	0.377	11	2	pump	5	-4.0625	-2.45454545454545	linear	cashout	15	blue	0.2	0.5	NA	NA
163.899	0.404	11	3	pump	5	-3.0625	-1.45454545454545	linear	cashout	15	blue	0.3	0.5	NA	NA
165.466	0.486	11	4	pump	5	-2.0625	-0.454545454545454	linear	cashout	15	blue	0.4	0.5	NA	NA
167.932	0.371	11	5	pump	5	-1.0625	0.545454545454546	linear	cashout	15	blue	0.5	0.5	NA	NA
169.383	0.362	11	6	cashout	5	NA	NA	linear	cashout	15	blue	0.6	0.5	NA	NA
177.483	0.67	12	1	pump	11	-5.0625	-7.45454545454546	control	control	11	grey	0	0	NA	NA
179.685	0.417	12	2	pump	11	-4.0625	-6.45454545454546	control	control	11	grey	0	0	NA	NA
181.618	0.596	12	3	pump	11	-3.0625	-5.45454545454546	control	control	11	grey	0	0	NA	NA
184.05	0.297	12	4	pump	11	-2.0625	-4.45454545454546	control	control	11	grey	0	0	NA	NA
185.616	0.337	12	5	pump	11	-1.0625	-3.45454545454546	control	control	11	grey	0	0	NA	NA
187.599	0.278	12	6	pump	11	-0.0625	-2.45454545454546	control	control	11	grey	0	0	NA	NA
189.849	0.328	12	7	pump	11	0.9375	-1.45454545454546	control	control	11	grey	0	0	NA	NA
191.649	0.375	12	8	pump	11	1.9375	-0.454545454545455	control	control	11	grey	0	0	NA	NA
193.233	0.515	12	9	pump	11	2.9375	0.545454545454545	control	control	11	grey	0	0	NA	NA
195.516	0.437	12	10	pump	11	3.9375	1.54545454545454	control	control	11	grey	0	0	NA	NA
197.166	0.508	12	11	pump	11	4.9375	2.54545454545454	control	control	11	grey	0	0	NA	NA
203.149	0.682	13	1	pump	6	-5.0625	-4.2	exponential	cashout	11	red	0.01	0.43	NA	NA
205.649	0.301	13	2	pump	6	-4.0625	-3.2	exponential	cashout	11	red	0.0428709385014517	0.43	NA	NA
207.649	0.368	13	3	pump	6	-3.0625	-2.2	exponential	cashout	11	red	0.100451085663051	0.43	NA	NA
209.125	0.707	13	4	pump	6	-2.0625	-1.2	exponential	cashout	11	red	0.183791736799526	0.43	NA	NA
211.149	0.383	13	5	pump	6	-1.0625	-0.2	exponential	cashout	11	red	0.293654735772005	0.43	NA	NA
212.883	0.386	13	6	pump	6	-0.0625	0.8	exponential	cashout	11	red	0.430643231586474	0.43	NA	NA
214.633	0.317	13	7	cashout	6	NA	NA	exponential	cashout	11	red	0.595258881579143	0.43	NA	NA
222.72	0.427	14	1	pump	5	-5.0625	-3.45454545454545	linear	cashout	6	blue	0.1	0.5	NA	NA
224.499	0.292	14	2	pump	5	-4.0625	-2.45454545454545	linear	cashout	6	blue	0.2	0.5	NA	NA
225.899	0.372	14	3	pump	5	-3.0625	-1.45454545454545	linear	cashout	6	blue	0.3	0.5	NA	NA
227.999	0.338	14	4	pump	5	-2.0625	-0.454545454545454	linear	cashout	6	blue	0.4	0.5	NA	NA
230.118	0.327	14	5	pump	5	-1.0625	0.545454545454546	linear	cashout	6	blue	0.5	0.5	NA	NA
232.317	0.359	14	6	cashout	5	NA	NA	linear	cashout	6	blue	0.6	0.5	NA	NA
237.516	0.779	15	1	pump	4	-5.0625	-7.45454545454546	control	control	4	grey	0	0	NA	NA
240.349	0.285	15	2	pump	4	-4.0625	-6.45454545454546	control	control	4	grey	0	0	NA	NA
242.197	0.335	15	3	pump	4	-3.0625	-5.45454545454546	control	control	4	grey	0	0	NA	NA
244.316	0.494	15	4	pump	4	-2.0625	-4.45454545454546	control	control	4	grey	0	0	NA	NA
251.816	0.607	16	1	pump	5	-5.0625	-3.45454545454545	linear	cashout	16	blue	0.1	0.5	NA	NA
254.066	0.364	16	2	pump	5	-4.0625	-2.45454545454545	linear	cashout	16	blue	0.2	0.5	NA	NA
255.749	0.421	16	3	pump	5	-3.0625	-1.45454545454545	linear	cashout	16	blue	0.3	0.5	NA	NA
257.883	0.345	16	4	pump	5	-2.0625	-0.454545454545454	linear	cashout	16	blue	0.4	0.5	NA	NA
259.399	0.315	16	5	pump	5	-1.0625	0.545454545454546	linear	cashout	16	blue	0.5	0.5	NA	NA
261.549	0.395	16	6	cashout	5	NA	NA	linear	cashout	16	blue	0.6	0.5	NA	NA
272.099	0.492	17	1	pump	7	-5.0625	-4.2	exponential	explosion	7	red	0.01	0	NA	NA
274.533	0.347	17	2	pump	7	-4.0625	-3.2	exponential	explosion	7	red	0.0428709385014517	0	NA	NA
276.666	0.36	17	3	pump	7	-3.0625	-2.2	exponential	explosion	7	red	0.100451085663051	0	NA	NA
278.951	0.366	17	4	pump	7	-2.0625	-1.2	exponential	explosion	7	red	0.183791736799526	0	NA	NA
280.734	0.446	17	5	pump	7	-1.0625	-0.2	exponential	explosion	7	red	0.293654735772005	0	NA	NA
282.867	0.378	17	6	pump	7	-0.0625	0.8	exponential	explosion	7	red	0.430643231586474	0	NA	NA
284.783	0.66	17	7	pump	7	NA	NA	exponential	explosion	7	red	0.595258881579143	0	287.282	2
298.566	0.487	18	1	pump	14	-5.0625	-7.45454545454546	control	control	14	grey	0	0	NA	NA
300.399	0.298	18	2	pump	14	-4.0625	-6.45454545454546	control	control	14	grey	0	0	NA	NA
302.049	0.479	18	3	pump	14	-3.0625	-5.45454545454546	control	control	14	grey	0	0	NA	NA
303.866	0.354	18	4	pump	14	-2.0625	-4.45454545454546	control	control	14	grey	0	0	NA	NA
305.833	0.338	18	5	pump	14	-1.0625	-3.45454545454546	control	control	14	grey	0	0	NA	NA
307.849	0.28	18	6	pump	14	-0.0625	-2.45454545454546	control	control	14	grey	0	0	NA	NA
310.166	0.485	18	7	pump	14	0.9375	-1.45454545454546	control	control	14	grey	0	0	NA	NA
312.366	0.477	18	8	pump	14	1.9375	-0.454545454545455	control	control	14	grey	0	0	NA	NA
314.899	0.339	18	9	pump	14	2.9375	0.545454545454545	control	control	14	grey	0	0	NA	NA
316.705	0.528	18	10	pump	14	3.9375	1.54545454545454	control	control	14	grey	0	0	NA	NA
318.699	0.47	18	11	pump	14	4.9375	2.54545454545454	control	control	14	grey	0	0	NA	NA
320.566	0.508	18	12	pump	14	5.9375	3.54545454545454	control	control	14	grey	0	0	NA	NA
323.149	0.308	18	13	pump	14	6.9375	4.54545454545454	control	control	14	grey	0	0	NA	NA
325.333	0.64	18	14	pump	14	7.9375	5.54545454545454	control	control	14	grey	0	0	NA	NA
333.283	0.616	19	1	pump	6	-5.0625	-4.2	exponential	cashout	7	red	0.01	0.43	NA	NA
334.999	0.381	19	2	pump	6	-4.0625	-3.2	exponential	cashout	7	red	0.0428709385014517	0.43	NA	NA
336.666	0.302	19	3	pump	6	-3.0625	-2.2	exponential	cashout	7	red	0.100451085663051	0.43	NA	NA
338.999	0.385	19	4	pump	6	-2.0625	-1.2	exponential	cashout	7	red	0.183791736799526	0.43	NA	NA
340.983	0.374	19	5	pump	6	-1.0625	-0.2	exponential	cashout	7	red	0.293654735772005	0.43	NA	NA
343.033	1.02	19	6	pump	6	-0.0625	0.8	exponential	cashout	7	red	0.430643231586474	0.43	NA	NA
345.283	0.634	19	7	cashout	6	NA	NA	exponential	cashout	7	red	0.595258881579143	0.43	NA	NA
356.566	0.513	20	1	pump	5	-5.0625	-7.45454545454546	control	control	5	grey	0	0	NA	NA
358.799	0.344	20	2	pump	5	-4.0625	-6.45454545454546	control	control	5	grey	0	0	NA	NA
360.283	0.375	20	3	pump	5	-3.0625	-5.45454545454546	control	control	5	grey	0	0	NA	NA
361.933	0.361	20	4	pump	5	-2.0625	-4.45454545454546	control	control	5	grey	0	0	NA	NA
363.683	0.302	20	5	pump	5	-1.0625	-3.45454545454546	control	control	5	grey	0	0	NA	NA
368.116	0.555	21	1	pump	5	-5.0625	-3.45454545454545	linear	cashout	13	blue	0.1	0.5	NA	NA
369.933	0.332	21	2	pump	5	-4.0625	-2.45454545454545	linear	cashout	13	blue	0.2	0.5	NA	NA
372.333	0.344	21	3	pump	5	-3.0625	-1.45454545454545	linear	cashout	13	blue	0.3	0.5	NA	NA
374.199	0.454	21	4	pump	5	-2.0625	-0.454545454545454	linear	cashout	13	blue	0.4	0.5	NA	NA
376.433	0.337	21	5	pump	5	-1.0625	0.545454545454546	linear	cashout	13	blue	0.5	0.5	NA	NA
378.151	0.396	21	6	cashout	5	NA	NA	linear	cashout	13	blue	0.6	0.5	NA	NA
389.766	0.526	22	1	pump	6	-5.0625	-4.2	exponential	cashout	14	red	0.01	0.43	NA	NA
392.333	0.278	22	2	pump	6	-4.0625	-3.2	exponential	cashout	14	red	0.0428709385014517	0.43	NA	NA
394.416	0.331	22	3	pump	6	-3.0625	-2.2	exponential	cashout	14	red	0.100451085663051	0.43	NA	NA
396.812	0.331	22	4	pump	6	-2.0625	-1.2	exponential	cashout	14	red	0.183791736799526	0.43	NA	NA
399.016	0.391	22	5	pump	6	-1.0625	-0.2	exponential	cashout	14	red	0.293654735772005	0.43	NA	NA
401.049	0.632	22	6	pump	6	-0.0625	0.8	exponential	cashout	14	red	0.430643231586474	0.43	NA	NA
403.183	0.39	22	7	cashout	6	NA	NA	exponential	cashout	14	red	0.595258881579143	0.43	NA	NA
