onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.366	3.27	1	16	SS	1	19.29	0	28.94	2	16.664	1.5
19.866	1.492	2	69	SS	1	22.62	4	26.01	6	21.383	1.5
25.4	1.118	3	9	SS	1	22.32	0	22.54	2	26.55	1.5
35.45	2.326	4	15	SS	1	16.47	0	22.24	2	37.8	1.5
42.583	1.069	5	52	SS	1	30.66	2	33.73	6	43.683	1.5
47.716	1.242	6	43	SS	1	24.99	2	26.24	4	48.986	1.5
54.468	1.565	7	49	SS	1	23.7	2	23.94	6	56.05	1.5
66.283	1.505	8	59	SS	1	11.17	2	11.73	6	67.816	1.5
71.5	1.069	9	10	SS	1	21.66	0	22.31	2	72.6	1.5
76.816	0.7	10	12	SS	1	21.96	0	24.16	2	77.543	1.5
87.283	1.675	11	75	SS	1	20.18	4	21.19	6	88.983	1.5
94.833	1.352	12	41	SS	1	11.65	2	11.77	4	96.216	1.5
102.185	1.437	13	60	SS	1	6.45	2	7.1	6	103.65	1.5
106.267	1.321	14	21	SS	1	19.12	0	21.99	4	107.616	1.5
111.183	1.779	15	23	SS	1	6.11	0	8.25	4	112.983	1.5
121.716	0.748	16	17	SS	1	22.32	0	22.55	4	122.483	1.5
127.283	1.38	17	57	SS	1	28.25	2	28.53	6	128.683	1.5
139.383	1.056	18	74	SS	1	13.42	4	13.82	6	140.466	1.5
149.916	1.05	19	19	SS	1	28.48	0	29.91	4	150.985	1.5
156.733	1.062	20	56	SS	1	26.96	2	40.44	6	157.816	1.5
162.183	1.228	21	29	SS	1	32.7	0	37.6	4	163.433	1.5
166.066	2.051	22	34	SS	1	7.42	2	7.64	4	168.133	1.5
174.433	1.101	23	36	SS	1	18.11	2	19.92	4	175.566	1.5
178.633	1.199	24	26	SS	1	38.48	0	39.63	4	179.866	1.5
186.316	1.83	25	38	SS	1	32.44	2	40.55	4	188.183	1.5
191.783	1.279	26	24	LL	2	11.37	0	17.06	4	193.099	1.5
204.167	2.405	27	31	SS	1	23.44	0	31.64	4	206.599	1.5
215.949	2.373	28	5	SS	1	32.79	0	37.71	2	218.349	1.5
225.783	3.007	29	79	LL	2	14.58	4	19.68	6	228.816	1.5
234.166	2.787	30	22	LL	2	18.4	0	23	4	236.983	1.5
240.066	1.443	31	37	LL	2	17.36	2	19.96	4	241.533	1.5
250.651	1.212	32	27	LL	2	22.78	0	23.92	4	251.884	1.5
256.016	1.258	33	4	LL	2	13.42	0	14.77	2	257.299	1.5
260.564	1.243	34	8	LL	2	14.49	0	21.74	2	261.833	1.5
266.933	1.361	35	14	LL	2	27.84	0	34.8	2	268.316	1.5
273.733	1.662	36	33	SS	1	25.56	2	25.82	4	275.416	1.5
279.799	1.697	37	20	SS	1	30.4	0	33.44	4	281.524	1.5
287.266	1.654	38	64	LL	2	26.95	2	40.42	6	288.949	1.5
295.599	1.933	39	58	LL	2	12.69	2	13.07	6	297.566	1.5
301.117	1.872	40	11	SS	1	24.85	0	26.09	2	303.016	1.5
309.016	1.323	41	30	LL	2	25.92	0	32.4	4	310.366	1.5
315.483	1.152	42	46	LL	2	30.77	2	38.46	4	316.666	1.5
321.783	1.088	43	6	LL	2	10.5	0	13.13	2	322.899	1.5
328.266	2.97	44	18	SS	1	5.78	0	5.95	4	331.266	1.5
338.649	1.435	45	1	SS	1	37.69	0	38.07	2	340.116	1.5
343.833	1.143	46	61	LL	2	18.24	2	20.97	6	345.016	1.5
351.034	2.289	47	54	LL	2	14.88	2	18.61	6	353.349	1.5
358.599	1.244	48	77	LL	2	25.13	4	28.9	6	359.866	1.5
363.583	1.02	49	42	LL	2	9.5	2	9.79	4	364.633	1.5
369.866	1.252	50	68	LL	2	25.55	4	28.11	6	371.149	1.5
375.866	1.036	51	45	LL	2	36.8	2	42.32	4	376.933	1.5
383.683	1.325	52	44	LL	2	22.39	2	24.62	4	385.033	1.5
393.233	1.273	53	72	LL	2	29.27	4	43.91	6	394.533	1.5
402.216	1.03	54	39	LL	2	14.56	2	19.66	4	403.266	1.5
412.499	1.668	55	3	LL	2	10.51	0	11.04	2	414.195	1.5
417.183	0.862	56	51	LL	2	37.85	2	39.74	6	418.066	1.5
421.699	1.511	57	2	LL	2	24.28	0	25	2	423.233	1.5
428.666	1.196	58	67	LL	2	6.26	4	6.57	6	429.883	1.5
434.966	1.124	59	50	LL	2	20.53	2	21.14	6	436.116	1.5
440.833	1.274	60	32	LL	2	11.53	0	17.29	4	442.133	1.5
446.818	4.104	61	28	LL	2	6.41	0	7.05	4	450.95	1.5
454.666	1.055	62	53	LL	2	35.19	2	40.46	6	455.749	1.5
461.133	0.976	63	62	LL	2	25.3	2	31.63	6	462.133	1.5
466.899	1.02	64	55	LL	2	29.45	2	39.75	6	467.949	1.5
476.033	1.145	65	25	LL	2	9.89	0	9.99	4	477.199	1.5
483.466	0.822	66	40	LL	2	12.44	2	18.66	4	484.316	1.5
486.899	0.739	67	13	LL	2	16.21	0	18.64	2	487.666	1.5
492.883	1.082	68	48	LL	2	22.77	2	34.16	4	493.999	1.5
497.3	0.879	69	70	LL	2	25.9	4	32.37	6	498.2	1.5
502.599	0.945	70	80	LL	2	9.39	4	14.08	6	503.566	1.5
