onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
14.738	3.244	1	26	SS	1	38.48	0	39.63	4	18.004	1.5
25.788	1.742	2	8	LL	2	14.49	0	21.74	2	27.554	1.5
31.888	2.106	3	79	LL	2	14.58	4	19.68	6	34.021	1.5
37.604	2.238	4	49	SS	1	23.7	2	23.94	6	39.855	1.5
42.821	1.888	5	25	SS	1	9.89	0	9.99	4	44.737	1.5
48.438	2.21	6	13	LL	2	16.21	0	18.64	2	50.671	1.5
55.838	1.761	7	40	LL	2	12.44	2	18.66	4	57.621	1.5
61.504	1.438	8	44	LL	2	22.39	2	24.62	4	62.971	1.50000000000001
66.504	2.122	9	28	SS	1	6.41	0	7.05	4	68.654	1.5
76.838	2.099	10	19	SS	1	28.48	0	29.91	4	78.971	1.5
83.421	2.076	11	66	SS	1	11.96	4	12.32	6	85.523	1.5
94.754	2.547	12	16	LL	2	19.29	0	28.94	2	97.321	1.5
101.321	1.781	13	56	LL	2	26.96	2	40.44	6	103.121	1.5
113.938	1.438	14	39	LL	2	14.56	2	19.66	4	115.405	1.5
119.388	1.579	15	47	LL	2	20.07	2	27.1	4	120.994	1.5
128.738	1.607	16	69	LL	2	22.62	4	26.01	6	130.371	1.5
142.071	2.806	17	57	LL	2	28.25	2	28.53	6	144.905	1.5
148.538	1.289	18	7	LL	2	19.45	0	26.26	2	149.855	1.5
158.655	1.789	19	41	SS	1	11.65	2	11.77	4	160.471	1.5
163.605	2.693	20	65	SS	1	13.22	4	13.35	6	166.321	1.5
170.255	1.754	21	12	LL	2	21.96	0	24.16	2	172.038	1.5
179.421	2.125	22	1	LL	2	37.69	0	38.07	2	181.571	1.5
187.772	1.747	23	31	LL	2	23.44	0	31.64	4	189.538	1.5
192.521	1.526	24	77	LL	2	25.13	4	28.9	6	194.071	1.5
198.455	1.656	25	62	LL	2	25.3	2	31.63	6	200.138	1.5
210.805	1.276	26	14	LL	2	27.84	0	34.8	2	212.105	1.5
215.921	1.622	27	80	LL	2	9.39	4	14.08	6	217.571	1.5
221.788	1.249	28	23	LL	2	6.11	0	8.25	4	223.071	1.5
227.605	1.537	29	11	LL	2	24.85	0	26.09	2	229.171	1.5
233.173	2.034	30	42	SS	1	9.5	2	9.79	4	235.222	1.5
239.355	2.098	31	5	LL	2	32.79	0	37.71	2	241.471	1.5
251.788	1.349	32	30	LL	2	25.92	0	32.4	4	253.155	1.5
264.355	1.229	33	45	LL	2	36.8	2	42.32	4	265.612	1.5
270.888	1.176	34	64	LL	2	26.95	2	40.42	6	272.088	1.5
277.938	1.552	35	70	LL	2	25.9	4	32.37	6	279.521	1.5
283.589	1.16	36	29	LL	2	32.7	0	37.6	4	284.772	1.5
289.621	1.087	37	46	LL	2	30.77	2	38.46	4	290.721	1.5
295.421	2.409	38	67	SS	1	6.26	4	6.57	6	297.855	1.5
302.921	2.186	39	73	SS	1	9.59	4	9.68	6	305.138	1.5
312.672	1.65	40	35	SS	1	20.14	2	21.15	4	314.355	1.5
320.805	1.235	41	22	LL	2	18.4	0	23	4	322.072	1.5
326.825	1.181	42	6	LL	2	10.5	0	13.13	2	328.038	1.5
331.823	2.079	43	15	LL	2	16.47	0	22.24	2	333.922	1.5
338.438	1.431	44	48	LL	2	22.77	2	34.16	4	339.888	1.5
345.038	1.263	45	52	LL	2	30.66	2	33.73	6	346.322	1.5
350.438	1.19	46	63	LL	2	25.61	2	34.57	6	351.655	1.5
357.022	1.109	47	72	LL	2	29.27	4	43.91	6	358.155	1.5
363.055	1.711	48	17	LL	2	22.32	0	22.55	4	364.788	1.5
373.888	1.778	49	60	LL	2	6.45	2	7.1	6	375.705	1.5
388.188	1.184	50	32	LL	2	11.53	0	17.29	4	389.388	1.5
399.05	1.685	51	50	LL	2	20.53	2	21.14	6	400.755	1.5
405.805	1.744	52	27	LL	2	22.78	0	23.92	4	407.572	1.5
412.288	2.643	53	33	LL	2	25.56	2	25.82	4	414.955	1.5
421.172	1.563	54	54	LL	2	14.88	2	18.61	6	422.772	1.5
428.357	1.851	55	43	LL	2	24.99	2	26.24	4	430.223	1.5
437.522	2.15	56	74	SS	1	13.42	4	13.82	6	439.688	1.5
444.988	2.636	57	9	SS	1	22.32	0	22.54	2	447.651	1.5
451.255	1.771	58	36	LL	2	18.11	2	19.92	4	453.055	1.5
456.788	1.367	59	51	LL	2	37.85	2	39.74	6	458.188	1.5
464.772	1.531	60	21	LL	2	19.12	0	21.99	4	466.338	1.5
470.988	2.807	61	18	SS	1	5.78	0	5.95	4	473.822	1.5
479.79	1.185	62	38	LL	2	32.44	2	40.55	4	480.989	1.5
484.555	1.552	63	53	LL	2	35.19	2	40.46	6	486.122	1.5
494.205	1.228	64	20	LL	2	30.4	0	33.44	4	495.455	1.5
499.822	1.215	65	78	LL	2	18.61	4	23.27	6	501.055	1.5
509.455	1.449	66	4	LL	2	13.42	0	14.77	2	510.939	1.49999999999994
514.672	1.408	67	61	LL	2	18.24	2	20.97	6	516.105	1.5
520.755	1.758	68	76	LL	2	22.92	4	25.21	6	522.539	1.5
526.322	1.504	69	24	LL	2	11.37	0	17.06	4	527.84	1.5
531.405	1.1	70	10	LL	2	21.66	0	22.31	2	532.522	1.5
538.537	1.018	71	55	LL	2	29.45	2	39.75	6	539.572	1.5
546.455	1.355	72	3	LL	2	10.51	0	11.04	2	547.839	1.5
552.239	1.701	73	59	SS	1	11.17	2	11.73	6	553.972	1.5
558.372	2.29	74	75	LL	2	20.18	4	21.19	6	560.689	1.5
564.772	1.956	75	68	LL	2	25.55	4	28.11	6	566.755	1.5
571.505	2.502	76	58	SS	1	12.69	2	13.07	6	574.039	1.5
580.223	1.696	77	34	SS	1	7.42	2	7.64	4	581.939	1.5
585.804	1.47	78	71	LL	2	10.98	4	14.83	6	587.289	1.5
593.705	1.811	79	2	SS	1	24.28	0	25	2	595.539	1.5
605.089	1.876	80	37	LL	2	17.36	2	19.96	4	606.989	1.5
