onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.064	0.938	1	1	pump	1	NA	NA	linear	explosion	1	red	0.1	0	6.42	2
15.32	1.153	2	1	pump	3	-5	-4.33333333333333	exponential	cashout	16	blue	0.01	0.1	NA	NA
18.503	1.472	2	2	pump	3	-4	-3.33333333333333	exponential	cashout	16	blue	0.0428709385014517	0.1	NA	NA
22.02	1.194	2	3	pump	3	-3	-2.33333333333333	exponential	cashout	16	blue	0.100451085663051	0.1	NA	NA
24.77	0.938	2	4	cashout	3	NA	NA	exponential	cashout	16	blue	0.183791736799526	0.1	NA	NA
31.622	0.784	3	1	pump	7	-5	-7.22222222222222	control	control	7	grey	0	0	NA	NA
34.054	0.475	3	2	pump	7	-4	-6.22222222222222	control	control	7	grey	0	0	NA	NA
35.604	0.668	3	3	pump	7	-3	-5.22222222222222	control	control	7	grey	0	0	NA	NA
37.887	0.511	3	4	pump	7	-2	-4.22222222222222	control	control	7	grey	0	0	NA	NA
40.337	0.424	3	5	pump	7	-1	-3.22222222222222	control	control	7	grey	0	0	NA	NA
41.903	0.513	3	6	pump	7	0	-2.22222222222222	control	control	7	grey	0	0	NA	NA
44.003	0.518	3	7	pump	7	1	-1.22222222222222	control	control	7	grey	0	0	NA	NA
49.02	0.887	4	1	pump	4	-5	-4.33333333333333	exponential	cashout	8	blue	0.01	0.18	NA	NA
51.92	0.567	4	2	pump	4	-4	-3.33333333333333	exponential	cashout	8	blue	0.0428709385014517	0.18	NA	NA
53.687	1.211	4	3	pump	4	-3	-2.33333333333333	exponential	cashout	8	blue	0.100451085663051	0.18	NA	NA
56.753	1.383	4	4	pump	4	-2	-1.33333333333333	exponential	cashout	8	blue	0.183791736799526	0.18	NA	NA
59.92	1.018	4	5	cashout	4	NA	NA	exponential	cashout	8	blue	0.293654735772005	0.18	NA	NA
68.587	0.709	5	1	pump	8	-5	-7.22222222222222	control	control	8	grey	0	0	NA	NA
71.003	0.366	5	2	pump	8	-4	-6.22222222222222	control	control	8	grey	0	0	NA	NA
