onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.586	1.736	1	2	SS	1	24.28	0	25	2	15.353	1.5
25.853	2.57	2	18	SS	1	5.78	0	5.95	4	28.453	1.5
32.753	2.321	3	61	SS	1	18.24	2	20.97	6	35.103	1.5
46.171	1.205	4	64	LL	2	26.95	2	40.42	6	47.404	1.5
51.153	2.411	5	20	SS	1	30.4	0	33.44	4	53.586	1.5
57.603	1.326	6	72	LL	2	29.27	4	43.91	6	58.953	1.5
67.164	1.358	7	48	LL	2	22.77	2	34.16	4	68.553	1.5
72.412	2.624	8	58	SS	1	12.69	2	13.07	6	75.07	1.5
78.62	1.31	9	37	LL	2	17.36	2	19.96	4	79.953	1.5
84.986	1.619	10	76	LL	2	22.92	4	25.21	6	86.636	1.5
92.153	2.202	11	4	SS	1	13.42	0	14.77	2	94.371	1.5
100.786	1.23	12	30	LL	2	25.92	0	32.4	4	102.036	1.5
108.52	1.847	13	12	LL	2	21.96	0	24.16	2	110.386	1.5
116.703	4.028	14	6	LL	2	10.5	0	13.13	2	120.753	1.5
127.57	2.456	15	27	SS	1	22.78	0	23.92	4	130.053	1.5
133.753	1.498	16	39	LL	2	14.56	2	19.66	4	135.286	1.5
147.703	1.233	17	53	LL	2	35.19	2	40.46	6	148.953	1.5
152.853	2.092	18	1	SS	1	37.69	0	38.07	2	154.97	1.5
160.299	1.317	19	71	LL	2	10.98	4	14.83	6	161.636	1.5
167.636	2.843	20	11	SS	1	24.85	0	26.09	2	170.503	1.5
177.186	1.528	21	55	LL	2	29.45	2	39.75	6	178.736	1.5
183.22	2.633	22	24	LL	2	11.37	0	17.06	4	185.886	1.5
189.42	2.312	23	57	SS	1	28.25	2	28.53	6	191.755	1.5
198.47	2.469	24	52	LL	2	30.66	2	33.73	6	200.953	1.5
204.753	2.952	25	36	SS	1	18.11	2	19.92	4	207.733	1.5
210.32	1.232	26	8	LL	2	14.49	0	21.74	2	211.57	1.5
222.77	1.985	27	10	SS	1	21.66	0	22.31	2	224.786	1.5
234.62	1.851	28	19	SS	1	28.48	0	29.91	4	236.503	1.5
245.37	1.636	29	5	LL	2	32.79	0	37.71	2	247.02	1.5
253.253	2.619	30	56	LL	2	26.96	2	40.44	6	255.9	1.49999999999997
263.47	3.145	31	75	SS	1	20.18	4	21.19	6	266.636	1.5
270.303	2.305	32	21	SS	1	19.12	0	21.99	4	272.636	1.5
276.17	2.318	33	69	LL	2	22.62	4	26.01	6	278.52	1.5
286.953	1.176	34	80	LL	2	9.39	4	14.08	6	288.17	1.5
297.586	2.54	35	42	SS	1	9.5	2	9.79	4	300.153	1.5
304.386	2.428	36	51	SS	1	37.85	2	39.74	6	306.836	1.5
313.003	2.605	37	49	SS	1	23.7	2	23.94	6	315.636	1.5
318.603	1.414	38	46	LL	2	30.77	2	38.46	4	320.045	1.5
324.153	2.698	39	67	SS	1	6.26	4	6.57	6	326.886	1.5
329.553	2.269	40	13	SS	1	16.21	0	18.64	2	331.853	1.5
336.286	1.897	41	34	SS	1	7.42	2	7.64	4	338.205	1.5
344.953	1.301	42	38	LL	2	32.44	2	40.55	4	346.27	1.5
351.67	1.57	43	47	LL	2	20.07	2	27.1	4	353.27	1.5
362.62	2.248	44	44	SS	1	22.39	2	24.62	4	364.896	1.5
